EventId,EventName,IsTeamEvent,EventCategoryId,EventCategoryName,EventDateId,StartTime,EndTime,OrganizationMemberId,FirstName,LastName,Email,Phone,PriceToPay,PaidAmount,UnsubscribeFromMarketingEmails,UnsubscribeFromMarketingTextAlerts,SignedUpOnUtc,CancelledOnUtc
1343024,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36167720,2025-06-19T22:00:00,2025-06-19T23:59:00,4226849,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-19T14:47:45.503,2025-06-19T21:02:24.81
1343024,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36167720,2025-06-19T22:00:00,2025-06-19T23:59:00,4226941,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-19T14:47:45.503,2025-06-19T21:02:24.84
1343008,Open Play High Intermediate 3.5,,40471, High Intermediate,36167299,2025-06-19T18:00:00,2025-06-19T20:00:00,7007034,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-19T14:55:14.897,2025-06-19T21:05:35.793
1267384,4.5+ Open Play,,69928,Advanced Invitational Group,34342262,2025-06-19T20:00:00,2025-06-19T23:00:00,3810808,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-19T17:38:03.45,2025-06-19T18:51:05.433
1346785,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,37215872,2025-06-19T20:00:00,2025-06-19T23:45:00,4635860,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-19T19:08:38.59,2025-06-19T23:49:25.107
1342336,3.5 - 3.5+ Open Play,,40471, High Intermediate,36139151,2025-06-20T11:00:00,2025-06-20T13:00:00,5930121,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-19T20:24:58.973,2025-06-20T14:04:30.257
1342266,3.0 - 3.5 Open Play,,40472,Intermediate,36137484,2025-06-28T13:00:00,2025-06-28T15:00:00,6340559,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-19T23:48:52.813,2025-06-24T22:47:50.7
1342666,3.0 - 3.5 Open Play,,40472,Intermediate,36150194,2025-06-24T18:00:00,2025-06-24T20:00:00,7327190,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-20T00:29:26.267,2025-06-22T00:17:06.683
1382590,Cross Club 3.0-3.5 Tryout,,51017,Cross Club Events,37221107,2025-06-28T09:00:00,2025-06-28T11:00:00,4645109,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-20T00:34:44.897,2025-06-20T00:36:19.99
1032741,Guided Drilling Series (3.0-3.5),,63130,David L Coached Clinic,31453427,2025-06-23T20:00:00,2025-06-23T21:30:00,4890492,REDACTED,REDACTED,REDACTED,REDACTED,50.0,,False,,2025-06-20T03:59:08.387,2025-06-20T03:59:24.92
1343070,3.75+ Open Play,,47676,Low Advanced,36169521,2025-06-23T20:00:00,2025-06-23T22:00:00,3948552,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-20T04:11:55.893,2025-06-23T19:55:30.08
1342467,3.5 - 3.5+ Open Play,,40471, High Intermediate,36143117,2025-06-21T11:00:00,2025-06-21T13:00:00,4403866,REDACTED,REDACTED,REDACTED,REDACTED,27.0,,False,,2025-06-20T12:15:30.9,2025-06-21T14:37:40.81
1343017,3.0 - 3.5 Open Play,,40472,Intermediate,36167520,2025-06-26T18:00:00,2025-06-26T20:00:00,6201122,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-20T14:39:50.39,2025-06-24T17:54:48.28
1342508,3.5 - 3.5+ Open Play,,40471, High Intermediate,36144743,2025-06-23T09:00:00,2025-06-23T11:00:00,4220632,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-20T15:03:19.023,2025-06-21T14:23:10.047
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138910,2025-06-22T15:00:00,2025-06-22T18:00:00,3657082,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-20T15:33:28.137,2025-06-22T19:44:58.657
1342472,Advanced Beginner Open Play,,40470,Advanced Beginner,36143394,2025-06-21T09:00:00,2025-06-21T11:00:00,7536756,REDACTED,REDACTED,REDACTED,REDACTED,27.0,27.0,False,,2025-06-20T16:16:29.043,2025-06-21T12:18:16.617
1342266,3.0 - 3.5 Open Play,,40472,Intermediate,36137483,2025-06-22T11:00:00,2025-06-22T13:00:00,7056564,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-20T16:32:02.637,2025-06-20T22:09:35.18
1032741,Guided Drilling Series (3.0-3.5),,63130,David L Coached Clinic,31453427,2025-06-23T20:00:00,2025-06-23T21:30:00,4890492,REDACTED,REDACTED,REDACTED,REDACTED,50.0,,False,,2025-06-20T18:17:46.9,2025-06-23T12:04:22.87
1382633,Cross Club (50+) 3.5-4.0 Tryout,,51017,Cross Club Events,37222818,2025-06-29T09:00:00,2025-06-29T11:00:00,5747219,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-20T18:22:46.08,2025-06-26T01:24:50.193
1342467,3.5 - 3.5+ Open Play,,40471, High Intermediate,36143117,2025-06-21T11:00:00,2025-06-21T13:00:00,5195510,REDACTED,REDACTED,REDACTED,REDACTED,27.0,,False,,2025-06-20T18:36:58.323,2025-06-20T18:52:14.587
1382647,Cross Club 4.0-4.5 Tryout,,51017,Cross Club Events,37223178,2025-06-26T19:00:00,2025-06-26T21:00:00,5503219,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-20T22:01:28.587,2025-06-26T22:44:17.737
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138910,2025-06-22T15:00:00,2025-06-22T18:00:00,6510444,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-20T22:05:47.083,2025-06-20T22:06:11.357
1382633,Cross Club (50+) 3.5-4.0 Tryout,,51017,Cross Club Events,37222818,2025-06-29T09:00:00,2025-06-29T11:00:00,6871122,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-20T23:33:22.3,2025-06-25T16:46:22.313
1382633,Cross Club (50+) 3.5-4.0 Tryout,,51017,Cross Club Events,37222818,2025-06-29T09:00:00,2025-06-29T11:00:00,4458024,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-21T00:57:58.203,2025-06-28T16:48:05.947
1342228,4.0 Open Play,,40425,Advanced,36136585,2025-06-22T07:00:00,2025-06-22T09:00:00,4294083,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-21T01:59:14.823,2025-06-22T05:44:59.457
1343087,Ladies Night High Intermediate,,40471, High Intermediate,37218227,2025-06-23T18:00:00,2025-06-23T20:00:00,3652960,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-21T02:44:34.303,2025-06-22T13:21:20.94
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170194,2025-06-25T18:00:00,2025-06-25T20:00:00,3647604,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-21T02:48:06.863,2025-06-25T19:36:35.613
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138909,2025-06-21T18:00:00,2025-06-21T21:00:00,4635860,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-21T04:54:08.18,2025-06-21T18:16:30.827
1342672,3.75+ Open Play,,47676,Low Advanced,36150560,2025-06-24T20:00:00,2025-06-24T22:00:00,3636659,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-21T10:53:48.55,2025-06-23T21:54:01.83
1343070,3.75+ Open Play,,47676,Low Advanced,36169521,2025-06-23T20:00:00,2025-06-23T22:00:00,3653779,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-21T11:14:45.787,2025-06-22T18:15:13.227
1343043,Intro to Pickleball,,61814,Intro to Pickleball,36168447,2025-06-23T17:00:00,2025-06-23T18:00:00,7543534,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-21T14:14:07.577,2025-06-22T22:49:37.48
1343043,Intro to Pickleball,,61814,Intro to Pickleball,36168447,2025-06-23T17:00:00,2025-06-23T18:00:00,7543546,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-21T14:15:14.927,2025-06-22T22:49:40.547
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138909,2025-06-21T18:00:00,2025-06-21T21:00:00,5967328,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-21T14:46:05.117,2025-06-21T18:16:30.843
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138909,2025-06-21T18:00:00,2025-06-21T21:00:00,5967339,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-21T14:46:05.12,2025-06-21T18:16:30.873
1032741,Guided Drilling Series (3.0-3.5),,63130,David L Coached Clinic,31453427,2025-06-23T20:00:00,2025-06-23T21:30:00,4515245,REDACTED,REDACTED,REDACTED,REDACTED,50.0,,True,,2025-06-21T16:39:14.14,2025-06-23T12:04:23.013
1342508,3.5 - 3.5+ Open Play,,40471, High Intermediate,36144744,2025-06-25T09:00:00,2025-06-25T11:00:00,4890492,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-21T20:02:53.403,2025-06-22T23:14:56.253
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170194,2025-06-25T18:00:00,2025-06-25T20:00:00,3673738,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-22T13:53:26.493,2025-06-24T20:22:58.927
1382647,Cross Club 4.0-4.5 Tryout,,51017,Cross Club Events,37223178,2025-06-26T19:00:00,2025-06-26T21:00:00,3758927,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-22T13:54:09.937,2025-06-23T23:47:02.113
1343070,3.75+ Open Play,,47676,Low Advanced,36169521,2025-06-23T20:00:00,2025-06-23T22:00:00,5747219,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-22T14:45:49.237,2025-06-23T19:55:34.32
1382590,Cross Club 3.0-3.5 Tryout,,51017,Cross Club Events,37221107,2025-06-28T09:00:00,2025-06-28T11:00:00,6222654,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-22T15:55:41,2025-06-26T09:33:39.71
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138910,2025-06-22T15:00:00,2025-06-22T18:00:00,5502064,REDACTED,REDACTED,REDACTED,REDACTED,20.0,20.0,False,,2025-06-22T16:15:23.55,2025-06-22T17:15:23.04
1342723,3.75+ Open Play,,47676,Low Advanced,36154686,2025-06-25T20:00:00,2025-06-25T22:00:00,6128357,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-22T16:52:34.743,2025-06-24T23:37:59.967
1342657,3.0 - 3.5 Open Play,,40472,Intermediate,36149728,2025-06-27T09:00:00,2025-06-27T11:00:00,7133403,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-22T17:26:48.083,2025-06-24T11:57:08.753
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170194,2025-06-25T18:00:00,2025-06-25T20:00:00,3638611,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-22T17:59:23.63,2025-06-24T01:13:41.937
1343008,Open Play High Intermediate 3.5,,40471, High Intermediate,36167300,2025-06-26T18:00:00,2025-06-26T20:00:00,3638610,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-22T18:01:30.307,2025-06-24T01:13:59.567
1343008,Open Play High Intermediate 3.5,,40471, High Intermediate,36167300,2025-06-26T18:00:00,2025-06-26T20:00:00,3638611,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-22T18:01:30.307,2025-06-24T01:13:59.537
1342672,3.75+ Open Play,,47676,Low Advanced,36150560,2025-06-24T20:00:00,2025-06-24T22:00:00,3653779,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-22T18:17:33.337,2025-06-23T20:33:49.5
1342657,3.0 - 3.5 Open Play,,40472,Intermediate,36149728,2025-06-27T09:00:00,2025-06-27T11:00:00,5506132,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-22T19:37:09.873,2025-06-22T20:21:03.357
1343043,Intro to Pickleball,,61814,Intro to Pickleball,36168448,2025-06-30T17:00:00,2025-06-30T18:00:00,7543546,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-22T22:49:22.343,2025-06-29T18:46:20.717
1343043,Intro to Pickleball,,61814,Intro to Pickleball,36168448,2025-06-30T17:00:00,2025-06-30T18:00:00,7543534,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-22T22:49:22.373,2025-06-29T18:46:17.133
1224311,Beginner Open Play (Unsupervised),,61862,Beginner Open Play,33570346,2025-06-24T17:00:00,2025-06-24T18:00:00,6740697,REDACTED,REDACTED,REDACTED,REDACTED,10.0,,False,,2025-06-23T01:42:44.377,2025-06-24T19:59:01.837
1343087,Ladies Night High Intermediate,,40471, High Intermediate,37218227,2025-06-23T18:00:00,2025-06-23T20:00:00,3664709,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-23T12:23:56.107,2025-06-23T12:52:49.39
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168575,2025-06-23T18:00:00,2025-06-23T20:00:00,4467110,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-23T13:27:44.48,2025-06-23T17:48:42.64
1343070,3.75+ Open Play,,47676,Low Advanced,36169521,2025-06-23T20:00:00,2025-06-23T22:00:00,4309364,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-23T18:57:06.81,2025-06-23T19:55:38.343
1342411,All Levels Open Play,,53028,All Levels w/ Challenge Court,36141293,2025-06-23T15:00:00,2025-06-23T17:00:00,7560260,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-23T19:08:37.557,2025-06-23T19:13:20.447
1343033,3.75+ Open Play,,47676,Low Advanced,36168088,2025-06-26T20:00:00,2025-06-26T22:00:00,7476168,REDACTED,REDACTED,REDACTED,REDACTED,27.0,,False,,2025-06-23T20:43:33.983,2025-06-26T20:20:10.387
1343080,4.25 Open Play,,69929,Invitation Only Group,36169842,2025-06-23T20:00:00,2025-06-23T22:00:00,3633754,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-23T21:09:17.457,2025-06-23T22:51:23.123
1343080,4.25 Open Play,,69929,Invitation Only Group,36169842,2025-06-23T20:00:00,2025-06-23T22:00:00,4130360,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-23T21:09:17.58,2025-06-23T21:09:43.05
1343080,4.25 Open Play,,69929,Invitation Only Group,36169842,2025-06-23T20:00:00,2025-06-23T22:00:00,3633987,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-23T21:09:17.65,2025-06-23T22:51:23.157
1342363,3.5 - 3.5+ Open Play,,40471, High Intermediate,36139902,2025-06-24T13:00:00,2025-06-24T15:00:00,4220632,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-06-23T22:09:27.77,2025-06-24T15:16:09.313
1284997,Glenn's Private Group,,48032,Private Event,36425603,2025-06-24T11:00:00,2025-06-24T13:00:00,4239279,REDACTED,REDACTED,REDACTED,REDACTED,13.0,,False,,2025-06-23T22:28:23.19,2025-06-24T15:03:12.377
1284997,Glenn's Private Group,,48032,Private Event,36425603,2025-06-24T11:00:00,2025-06-24T13:00:00,4246936,REDACTED,REDACTED,REDACTED,REDACTED,13.0,,False,,2025-06-23T22:28:23.253,2025-06-24T15:03:25.663
1284997,Glenn's Private Group,,48032,Private Event,36425603,2025-06-24T11:00:00,2025-06-24T13:00:00,5924099,REDACTED,REDACTED,REDACTED,REDACTED,13.0,,False,,2025-06-23T22:28:23.313,2025-06-24T15:03:19.727
1342492,4.0 Open Play,,40425,Advanced,36144209,2025-06-24T20:00:00,2025-06-24T22:00:00,3769074,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-24T02:00:50.99,2025-06-24T23:02:32.657
1382633,Cross Club (50+) 3.5-4.0 Tryout,,51017,Cross Club Events,37222818,2025-06-29T09:00:00,2025-06-29T11:00:00,6234389,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-24T05:19:06.75,2025-06-27T15:18:42.493
1342662,3.75+ Open Play,,47676,Low Advanced,36150045,2025-06-24T18:00:00,2025-06-24T20:00:00,4590271,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T12:29:09.67,2025-06-24T21:42:19.927
1342357,3.0 - 3.5 Open Play,,40472,Intermediate,36139758,2025-06-27T11:00:00,2025-06-27T13:00:00,4890492,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T12:57:43.273,2025-06-26T18:48:43.677
1342357,3.0 - 3.5 Open Play,,40472,Intermediate,36139757,2025-06-26T11:00:00,2025-06-26T13:00:00,3668700,REDACTED,REDACTED,REDACTED,REDACTED,5.0,,False,,2025-06-24T13:01:08.467,2025-06-24T20:10:39.927
1342664,3.5 - 3.5+ Open Play,,40471, High Intermediate,36150133,2025-06-24T18:00:00,2025-06-24T20:00:00,7007034,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T14:36:54.617,2025-06-24T19:39:35.807
1342666,3.0 - 3.5 Open Play,,40472,Intermediate,36150194,2025-06-24T18:00:00,2025-06-24T20:00:00,6597760,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T17:11:37.457,2025-06-24T21:13:11.96
1342666,3.0 - 3.5 Open Play,,40472,Intermediate,36150194,2025-06-24T18:00:00,2025-06-24T20:00:00,7561185,REDACTED,REDACTED,REDACTED,REDACTED,27.0,27.0,False,,2025-06-24T17:13:38.18,2025-06-24T21:13:07.657
1342357,3.0 - 3.5 Open Play,,40472,Intermediate,36139756,2025-06-25T11:00:00,2025-06-25T13:00:00,3653327,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T18:53:15.34,2025-06-25T15:30:32.053
1388432,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,37418991,2025-06-24T20:00:00,2025-06-24T23:59:00,6569183,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-24T19:45:00.163,2025-06-25T00:22:14.36
1342672,3.75+ Open Play,,47676,Low Advanced,36150560,2025-06-24T20:00:00,2025-06-24T22:00:00,5028572,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T19:59:15.297,2025-06-24T22:00:53.727
1342492,4.0 Open Play,,40425,Advanced,36144209,2025-06-24T20:00:00,2025-06-24T22:00:00,5887442,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-24T20:36:16.26,2025-06-24T20:38:53.31
1342492,4.0 Open Play,,40425,Advanced,36144209,2025-06-24T20:00:00,2025-06-24T22:00:00,5887442,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-24T20:39:39.63,2025-06-24T21:57:13.553
1342674,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36150609,2025-06-24T22:00:00,2025-06-24T23:59:00,4842075,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-24T21:37:13.92,2025-06-25T02:09:42.847
1348974,3.0 - 3.5 Open Play,,40472,Intermediate,36360377,2025-06-28T11:00:00,2025-06-28T13:00:00,5457317,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-24T23:50:28.843,2025-06-26T14:51:46.42
1382678,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,37223764,2025-06-26T21:00:00,2025-06-26T23:59:00,4294115,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-24T23:55:43.097,2025-06-26T15:09:28.21
1342723,3.75+ Open Play,,47676,Low Advanced,36154686,2025-06-25T20:00:00,2025-06-25T22:00:00,4210905,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-25T00:04:57.167,2025-06-25T20:35:20.32
1342723,3.75+ Open Play,,47676,Low Advanced,36154686,2025-06-25T20:00:00,2025-06-25T22:00:00,4185381,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-25T00:34:53.62,2025-06-25T22:03:26.99
1287090,Closed Courts,,46821,Closed Courts,36135056,2025-06-25T07:00:00,2025-06-25T09:00:00,5932002,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-25T02:23:31.527,2025-06-25T02:24:40.213
1348977,3.75+ Open Play,,47676,Low Advanced,36360560,2025-06-28T11:00:00,2025-06-28T13:00:00,6186186,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-25T09:57:51.673,2025-06-27T14:24:56.807
1342500,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36144429,2025-06-27T19:00:00,2025-06-27T22:00:00,4215138,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-25T14:45:15.967,2025-06-27T19:56:41.947
1342500,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36144429,2025-06-27T19:00:00,2025-06-27T22:00:00,7327190,REDACTED,REDACTED,REDACTED,REDACTED,20.0,,False,,2025-06-25T16:06:52.303,2025-06-27T21:43:38.31
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138911,2025-06-28T18:00:00,2025-06-28T21:00:00,5856808,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-25T18:48:59.983,2025-06-28T16:16:37.82
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138911,2025-06-28T18:00:00,2025-06-28T21:00:00,5856879,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-06-25T18:48:59.983,2025-06-28T16:17:29.307
1343008,Open Play High Intermediate 3.5,,40471, High Intermediate,36167300,2025-06-26T18:00:00,2025-06-26T20:00:00,3693447,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-25T21:59:31.153,2025-06-25T22:33:47.41
1342724,4.0 Open Play,,40425,Advanced,36154737,2025-06-25T20:00:00,2025-06-25T22:00:00,4185381,REDACTED,REDACTED,REDACTED,REDACTED,17.0,,False,,2025-06-25T22:03:55.337,2025-06-25T23:51:39.953
