EventId,EventName,IsTeamEvent,EventCategoryId,EventCategoryName,EventDateId,StartTime,EndTime,OrganizationMemberId,FirstName,LastName,Email,Phone,PriceToPay,PaidAmount,UnsubscribeFromMarketingEmails,UnsubscribeFromMarketingTextAlerts,SignedUpOnUtc,CancelledOnUtc
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3822950,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-29T20:01:25.2,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3822950,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-29T20:01:25.22,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3665508,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T00:35:33.577,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3664709,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T11:54:00.02,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3665508,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T00:35:33.58,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3665508,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T00:35:33.583,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3664709,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T11:54:00.023,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3664709,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T11:54:00.027,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3665521,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T15:06:13.107,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3665521,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T15:06:13.11,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3665521,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T15:06:13.117,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3664711,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T15:06:48.923,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3664711,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T15:06:48.933,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3664711,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-30T15:06:48.957,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3652960,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-31T14:30:47.697,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3652960,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-31T14:30:47.7,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3652960,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-31T14:30:47.703,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3807854,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-31T21:55:44.6,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3636509,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-03-31T22:05:58.207,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3729230,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-04T10:10:01.113,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3807854,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-31T21:55:44.613,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3807854,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-03-31T21:55:44.627,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3636509,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-03-31T22:05:58.24,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3636509,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-03-31T22:05:58.27,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3729230,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-04T10:10:01.123,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3729230,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-04T10:10:01.13,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,4241427,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-05T17:00:06.803,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,4241427,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-05T17:00:06.82,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,4241427,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-05T17:00:06.83,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,4289939,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-08T00:43:27.123,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,4289939,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-08T00:43:27.127,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,4289939,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-08T00:43:27.13,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,3673738,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-08T11:47:13.86,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,3673738,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-08T11:47:13.863,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,3673738,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-08T11:47:13.863,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712118,2025-06-02T18:00:00,2025-06-02T20:00:00,4212642,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-11T10:59:53.177,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33712119,2025-06-09T18:00:00,2025-06-09T20:00:00,4212642,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-11T10:59:53.18,
1228396,Session 3 Womens 3.5-3.5+ Ladder League,,51948,Big Dill Ladder League,33716994,2025-06-16T18:00:00,2025-06-16T20:00:00,4212642,REDACTED,REDACTED,REDACTED,REDACTED,,,False,,2025-04-11T10:59:53.183,
1335404,(3.0-3.49) Cross Club League Practice,,51017,Cross Club Events,35906843,2025-06-05T20:00:00,2025-06-05T22:00:00,4645109,REDACTED,REDACTED,REDACTED,REDACTED,5.0,5.0,False,,2025-05-26T23:37:22.703,
1342500,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36144426,2025-06-06T19:00:00,2025-06-06T22:00:00,4645109,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-26T23:38:15.997,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,4473895,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-27T18:28:55.053,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,5226527,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-27T19:46:08.143,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,6785232,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-28T12:14:18.727,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170191,2025-06-04T17:30:00,2025-06-04T19:30:00,3673738,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-28T13:30:31.767,
1342467,3.5 - 3.5+ Open Play,,40471, High Intermediate,36143115,2025-06-07T11:00:00,2025-06-07T13:00:00,5195510,REDACTED,REDACTED,REDACTED,REDACTED,27.0,27.0,False,,2025-05-28T16:47:56.627,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,6201122,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-28T20:37:38.75,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170193,2025-06-18T18:00:00,2025-06-18T20:00:00,7362477,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-28T21:23:06.567,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170193,2025-06-18T18:00:00,2025-06-18T20:00:00,5100435,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-28T21:23:06.583,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170191,2025-06-04T17:30:00,2025-06-04T19:30:00,3638611,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T00:26:07.95,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170191,2025-06-04T17:30:00,2025-06-04T19:30:00,5100435,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T00:36:43.54,
1227480,All Levels Open Play,,53028,All Levels w/ Challenge Court,33674328,2025-06-03T09:00:00,2025-06-03T11:00:00,4220632,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-30T15:03:20.5,
1227480,All Levels Open Play,,53028,All Levels w/ Challenge Court,33674328,2025-06-03T09:00:00,2025-06-03T11:00:00,5506132,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-30T16:08:04.253,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,4391009,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T00:41:39.41,
1342720,3.0 - 3.5 Open Play,,40472,Intermediate,36154581,2025-06-04T17:30:00,2025-06-04T19:30:00,4391009,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T00:42:24.437,
1342266,3.0 - 3.5 Open Play,,40472,Intermediate,36137478,2025-06-07T11:00:00,2025-06-07T13:00:00,4473895,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T01:04:16.35,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170191,2025-06-04T17:30:00,2025-06-04T19:30:00,3664709,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T01:16:43.123,
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,,53028,All Levels w/ Challenge Court,36137640,2025-06-01T13:00:00,2025-06-01T15:00:00,4227203,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-29T02:11:48.743,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,4215138,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-29T02:12:11.28,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,4227203,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-29T02:12:11.28,
1343071,4.0 Open Play,,40425,Advanced,36169567,2025-06-02T20:00:00,2025-06-02T22:00:00,4371832,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,True,,2025-05-29T03:21:25.26,
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,,53028,All Levels w/ Challenge Court,36137640,2025-06-01T13:00:00,2025-06-01T15:00:00,3635583,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-29T12:53:06.903,
1342266,3.0 - 3.5 Open Play,,40472,Intermediate,36137479,2025-06-08T11:00:00,2025-06-08T13:00:00,3653327,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T16:05:51.953,
1343010,Guided Beginner,,46559,Guided Beginner Social,36167419,2025-06-06T17:00:00,2025-06-06T18:00:00,7336553,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-29T23:01:29.567,
1343010,Guided Beginner,,46559,Guided Beginner Social,36167419,2025-06-06T17:00:00,2025-06-06T18:00:00,7336547,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-29T23:01:29.617,
1343071,4.0 Open Play,,40425,Advanced,36169567,2025-06-02T20:00:00,2025-06-02T22:00:00,6526825,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-29T23:35:59.157,
1343030,4.0 Open Play,,40425,Advanced,36168028,2025-06-05T17:30:00,2025-06-05T19:30:00,6526825,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-29T23:36:40.42,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,3653327,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-29T23:56:11.52,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,6217723,REDACTED,REDACTED,REDACTED,REDACTED,27.0,27.0,False,,2025-05-29T23:57:27.713,
1342508,3.5 - 3.5+ Open Play,,40471, High Intermediate,36144732,2025-06-04T09:00:00,2025-06-04T11:00:00,4220632,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-30T15:03:54.967,
1342508,3.5 - 3.5+ Open Play,,40471, High Intermediate,36144734,2025-06-06T09:00:00,2025-06-06T11:00:00,4220632,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-30T15:04:19.29,
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,,53028,All Levels w/ Challenge Court,36137640,2025-06-01T13:00:00,2025-06-01T15:00:00,4226849,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-30T16:20:31.993,
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,,53028,All Levels w/ Challenge Court,36137640,2025-06-01T13:00:00,2025-06-01T15:00:00,4226941,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-30T16:20:31.993,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,4226849,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-30T16:21:06.27,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,4226941,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-30T16:21:06.27,
1342720,3.0 - 3.5 Open Play,,40472,Intermediate,36154581,2025-06-04T17:30:00,2025-06-04T19:30:00,4322796,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-30T16:24:08.757,
1343030,4.0 Open Play,,40425,Advanced,36168028,2025-06-05T17:30:00,2025-06-05T19:30:00,4371832,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,True,,2025-05-30T19:40:43.27,
1342266,3.0 - 3.5 Open Play,,40472,Intermediate,36137478,2025-06-07T11:00:00,2025-06-07T13:00:00,6340559,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-30T20:35:15.93,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170191,2025-06-04T17:30:00,2025-06-04T19:30:00,3766680,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-30T22:23:21.01,
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138904,2025-06-01T18:00:00,2025-06-01T21:00:00,5496689,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-30T22:55:07.853,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,5856808,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T00:03:53.077,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,5856879,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T00:03:53.077,
1342230,3.75+ Open Play,,47676,Low Advanced,36136650,2025-06-01T09:00:00,2025-06-01T11:00:00,4155765,REDACTED,REDACTED,REDACTED,REDACTED,5.0,5.0,False,,2025-05-31T00:10:51.22,
1343070,3.75+ Open Play,,47676,Low Advanced,36169518,2025-06-02T20:00:00,2025-06-02T22:00:00,3948552,REDACTED,REDACTED,REDACTED,REDACTED,5.0,5.0,False,,2025-05-31T12:30:14.187,
1342672,3.75+ Open Play,,47676,Low Advanced,36150557,2025-06-03T20:00:00,2025-06-03T22:00:00,3948552,REDACTED,REDACTED,REDACTED,REDACTED,5.0,5.0,False,,2025-05-31T12:30:39.937,
1335404,(3.0-3.49) Cross Club League Practice,,51017,Cross Club Events,35906843,2025-06-05T20:00:00,2025-06-05T22:00:00,3948552,REDACTED,REDACTED,REDACTED,REDACTED,5.0,5.0,False,,2025-05-31T12:31:19.23,
1227480,All Levels Open Play,,53028,All Levels w/ Challenge Court,33674328,2025-06-03T09:00:00,2025-06-03T11:00:00,4241427,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T13:07:29.247,
1342230,3.75+ Open Play,,47676,Low Advanced,36136650,2025-06-01T09:00:00,2025-06-01T11:00:00,6217940,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-31T13:33:23.173,
1227480,All Levels Open Play,,53028,All Levels w/ Challenge Court,33674328,2025-06-03T09:00:00,2025-06-03T11:00:00,4980964,REDACTED,REDACTED,REDACTED,REDACTED,10.0,10.0,False,,2025-05-31T14:07:54.073,
1343087,Ladies Night High Intermediate,,40471, High Intermediate,36170191,2025-06-04T17:30:00,2025-06-04T19:30:00,3653235,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T14:17:29.023,
1342664,3.5 - 3.5+ Open Play,,40471, High Intermediate,36150130,2025-06-03T18:00:00,2025-06-03T20:00:00,4336460,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-31T16:08:46.23,
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,,53028,All Levels w/ Challenge Court,36137640,2025-06-01T13:00:00,2025-06-01T15:00:00,4215138,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T16:19:16.027,
1227480,All Levels Open Play,,53028,All Levels w/ Challenge Court,33674328,2025-06-03T09:00:00,2025-06-03T11:00:00,3633990,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T19:30:15.027,
1343070,3.75+ Open Play,,47676,Low Advanced,36169518,2025-06-02T20:00:00,2025-06-02T22:00:00,4435577,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-31T21:47:34.453,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,7327190,REDACTED,REDACTED,REDACTED,REDACTED,0.0,0.0,False,,2025-05-31T21:49:38.66,
1342230,3.75+ Open Play,,47676,Low Advanced,36136650,2025-06-01T09:00:00,2025-06-01T11:00:00,3653779,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T22:08:34.607,
1342230,3.75+ Open Play,,47676,Low Advanced,36136650,2025-06-01T09:00:00,2025-06-01T11:00:00,5491946,REDACTED,REDACTED,REDACTED,REDACTED,17.0,17.0,False,,2025-05-31T22:17:20.7,
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138904,2025-06-01T18:00:00,2025-06-01T21:00:00,5497073,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T22:28:07.393,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,5496697,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T22:28:51.91,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,5496689,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T22:28:52.997,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,5497073,REDACTED,REDACTED,REDACTED,REDACTED,0.0,,False,,2025-05-31T22:29:31.793,
1343046,3.0 - 3.5 Open Play,,40472,Intermediate,36168572,2025-06-02T18:00:00,2025-06-02T20:00:00,5135797,REDACTED,REDACTED,REDACTED,REDACTED,27.0,27.0,False,,2025-05-31T22:39:52.783,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,3657082,REDACTED,REDACTED,REDACTED,REDACTED,20.0,20.0,False,,2025-05-31T22:48:59.853,
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,,53028,All Levels w/ Challenge Court,36138050,2025-06-01T15:00:00,2025-06-01T18:00:00,5769874,REDACTED,REDACTED,REDACTED,REDACTED,20.0,20.0,False,,2025-05-31T23:53:49.14,
