FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5959245,,DROP IN (FREE Membership - $10 When You Come),2024-12-14T11:00:00,2024-12-14T13:00:00,Court #7,Credit Card,Fee,44891264,2024-12-14T10:42:06.78,2025-02-09T09:31:16.613,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5959401,1661307.0,DROP IN (FREE Membership - $10 When You Come),2024-12-14T11:00:00,2024-12-14T13:00:00,Court #7,Credit Card,Fee,44892062,2024-12-14T10:50:06.917,2025-02-09T09:54:11.097,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4335294,,DROP IN (FREE Membership - $10 When You Come),2024-12-14T21:00:00,2024-12-14T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,44927811,2024-12-14T17:32:07.853,2025-02-14T08:10:36.923,
Reservation,Reserve Court: Doubles,Court Fees (6002),15.0,15.0,0.0,6012668,,DROP IN (FREE Membership - $10 When You Come),2024-12-15T10:00:00,2024-12-15T11:00:00,Court #7,Credit Card,Fee,44962524,2024-12-15T10:30:01.693,2025-02-09T09:33:27.743,
Reservation,Reserve Court: Doubles,Court Fees (6002),15.0,15.0,0.0,6012771,,DROP IN (FREE Membership - $10 When You Come),2024-12-15T10:00:00,2024-12-15T11:00:00,Court #7,Credit Card,Fee,44962526,2024-12-15T10:30:01.787,2025-02-10T11:05:48.71,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4335294,,DROP IN (FREE Membership - $10 When You Come),2024-12-15T17:00:00,2024-12-15T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45001956,2024-12-15T15:58:03.917,2025-02-14T08:10:36.923,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,3913901,,DROP IN (FREE Membership - $10 When You Come),2024-12-20T16:00:00,2024-12-20T17:00:00,Court #1,Credit Card,Fee,45325609,2024-12-19T06:49:27.267,2025-02-10T19:34:15,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,4296355,,DROP IN (FREE Membership - $10 When You Come),2024-12-20T16:00:00,2024-12-20T17:00:00,Court #1,Credit Card,Fee,45325610,2024-12-19T06:49:27.287,2025-02-10T18:22:12.573,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4885124,,DROP IN (FREE Membership - $10 When You Come),2025-01-03T19:00:00,2025-01-03T23:59:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45473817,2024-12-20T17:15:45.063,2025-02-09T09:12:14.943,
Reservation,Reserve Court: Doubles,Court Fees (6002),25.0,25.0,0.0,6022768,1572571.0,DROP IN (FREE Membership - $10 When You Come),2024-12-20T17:30:00,2024-12-20T19:00:00,Court #1,Credit Card,Fee,45476340,2024-12-20T17:45:57.32,2025-02-10T16:57:36.123,
Reservation,Reserve Court: Doubles,Court Fees (6002),25.0,25.0,0.0,6052490,1572571.0,DROP IN (FREE Membership - $10 When You Come),2024-12-20T17:30:00,2024-12-20T19:00:00,Court #1,Credit Card,Fee,45476341,2024-12-20T17:45:57.333,2025-02-10T16:57:36.123,
Reservation,Reserve Court: Doubles,Court Fees (6002),25.0,25.0,0.0,6052473,1572571.0,DROP IN (FREE Membership - $10 When You Come),2024-12-20T17:30:00,2024-12-20T19:00:00,Court #1,Credit Card,Fee,45476342,2024-12-20T17:45:57.35,2025-02-10T16:57:36.123,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,6049055,,DROP IN (FREE Membership - $10 When You Come),2024-12-20T18:00:00,2024-12-20T19:00:00,Court #2,Credit Card,Fee,45476803,2024-12-20T17:51:43.773,2025-02-20T15:00:40.78,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,6045134,,DROP IN (FREE Membership - $10 When You Come),2024-12-20T18:00:00,2024-12-20T19:00:00,Court #2,Credit Card,Fee,45476804,2024-12-20T17:51:43.787,2025-02-10T11:32:25.383,
Reservation,Reserve Court: Doubles,Court Fees (6002),25.0,25.0,0.0,6052613,1572571.0,DROP IN (FREE Membership - $10 When You Come),2024-12-20T17:30:00,2024-12-20T19:00:00,Court #1,Credit Card,Fee,45477885,2024-12-20T18:02:32.37,2025-02-10T16:57:36.123,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5137584,,DROP IN (FREE Membership - $10 When You Come),2025-01-03T19:00:00,2025-01-03T23:59:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45490059,2024-12-20T20:30:25.747,2025-02-09T09:14:43.447,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4978579,,DROP IN (FREE Membership - $10 When You Come),2024-12-21T21:00:00,2024-12-21T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45556755,2024-12-21T17:09:23.913,2025-02-09T09:13:03.153,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6522356,,DROP IN (FREE Membership - $10 When You Come),2024-12-22T16:00:00,2024-12-22T18:00:00,Court #1,Credit Card,Fee,45628166,2024-12-22T16:11:54.35,2025-02-10T11:41:56.877,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6067958,,DROP IN (FREE Membership - $10 When You Come),2024-12-23T11:00:00,2024-12-23T12:00:00,Court #8,Credit Card,Fee,45680636,2024-12-23T10:47:20.15,2025-02-09T09:36:10.547,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,The Founders,2025-01-01T21:00:00,2025-01-01T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45702924,2024-12-23T14:03:48.587,2025-02-09T08:55:14.17,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,The Founders,2025-01-03T19:00:00,2025-01-03T23:59:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45702994,2024-12-23T14:04:30.76,2025-02-09T08:55:14.17,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,The Founders,2025-01-05T18:00:00,2025-01-05T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45703055,2024-12-23T14:05:07.853,2025-02-09T08:55:14.17,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,3694719,,The Founders,2025-01-05T11:00:00,2025-01-05T13:00:00,"Court #3, Court #4",Credit Card,Fee,45736693,2024-12-23T19:24:02.68,2025-02-09T08:56:00.093,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4223194,,,2025-01-03T19:00:00,2025-01-03T23:59:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45813033,2024-12-24T22:55:55.817,2025-02-09T09:00:17.21,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3707788,890597.0,The Founders,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45931899,2024-12-26T17:15:51.05,2025-02-09T08:56:27.767,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,3913901,,DROP IN (FREE Membership - $10 When You Come),2024-12-27T15:30:00,2024-12-27T16:30:00,Court #2,Credit Card,Fee,45947937,2024-12-26T19:36:35.75,2025-02-10T19:34:15,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,4296355,,DROP IN (FREE Membership - $10 When You Come),2024-12-27T15:30:00,2024-12-27T16:30:00,Court #2,Credit Card,Fee,45947938,2024-12-26T19:36:35.773,2025-02-10T18:22:12.573,
Event Registration,Advanced AM - Open Play Advanced 4.0 ,Organized Play Fees (6004),5.0,5.0,0.0,4147698,,Basic Membership w. Payment Plan,2025-01-01T10:00:00,2025-01-01T12:00:00,"Court #1, Court #2",Credit Card,Fee,45995707,2024-12-27T09:06:37.107,2025-02-09T08:58:59.49,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3664711,,The Founders,2025-01-08T18:00:00,2025-01-08T20:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,46079363,2024-12-27T20:41:36.687,2025-02-09T08:55:27.28,
Event Registration,Intermediate - Open Play Intermediate 3.0-3.5,Organized Play Fees (6004),17.0,17.0,0.0,3806692,,Sweet & Sour - Seniors,2025-01-07T13:00:00,2025-01-07T15:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,46081028,2024-12-27T21:03:16.07,2025-02-09T08:57:33.987,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4118662,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T12:00:00,2024-12-28T13:00:00,Court #3,Credit Card,Fee,46085655,2024-12-27T22:16:50.953,2025-02-09T08:58:47.307,
Event Registration,Intermediate - Open Play Intermediate 3.0-3.5,Organized Play Fees (6004),5.0,5.0,0.0,4519775,,Basic Membership w. Payment Plan,2025-01-03T11:00:00,2025-01-03T13:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,46107018,2024-12-28T09:13:05.057,2025-02-09T09:07:52.977,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3681468,,Basic - Founders w/ Payment,2025-01-01T18:00:00,2025-01-01T20:00:00,"Court #1, Court #2",Credit Card,Fee,46111357,2024-12-28T09:57:06.96,2025-02-09T08:55:49.283,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,4121929,,Basic Membership,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46112724,2024-12-28T10:06:33.737,2025-02-09T08:58:49.903,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5,Organized Play Fees (6004),15.0,15.0,0.0,3694719,,The Founders,2025-01-01T10:00:00,2025-01-01T12:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,46126709,2024-12-28T11:58:53.177,2025-02-09T08:56:00.093,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,4401711,1017164.0,Sweet & Sour,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46136565,2024-12-28T13:17:41.12,2025-02-09T09:06:36.08,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3636886,1017164.0,Sweet & Sour,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46136566,2024-12-28T13:17:41.143,2025-02-09T09:06:36.08,
Event Registration,Advanced AM - Open Play Advanced 4.0 ,Organized Play Fees (6004),5.0,5.0,0.0,4121929,,Basic Membership,2025-01-01T10:00:00,2025-01-01T12:00:00,"Court #1, Court #2",Credit Card,Fee,46143184,2024-12-28T14:13:18.88,2025-02-09T08:58:49.903,
Event Registration,Intro to Pickleball - Intro to Pickleball,Organized Play Fees (6004),10.0,10.0,0.0,4196826,972469.0,DROP IN (FREE Membership - $10 When You Come),2025-01-02T10:00:00,2025-01-02T11:00:00,"Court #1, Court #2",Credit Card,Fee,46145962,2024-12-28T14:38:27.863,2025-02-09T08:59:38.237,
Event Registration,Intro to Pickleball - Intro to Pickleball,Organized Play Fees (6004),10.0,10.0,0.0,4196855,972469.0,DROP IN (FREE Membership - $10 When You Come),2025-01-02T10:00:00,2025-01-02T11:00:00,"Court #1, Court #2",Credit Card,Fee,46146359,2024-12-28T14:42:27.9,2025-02-09T08:59:38.237,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,4147698,,Basic Membership w. Payment Plan,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46179306,2024-12-28T20:09:17.527,2025-02-09T08:58:59.49,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3754359,,The Founders,2025-01-08T18:00:00,2025-01-08T20:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,46180071,2024-12-28T20:19:35.95,2025-02-09T08:57:06.167,
Event Registration,Advanced AM - Open Play Advanced 4.0 ,Organized Play Fees (6004),25.0,25.0,0.0,5479322,,DROP IN (FREE Membership - $10 When You Come),2025-01-01T10:00:00,2025-01-01T12:00:00,"Court #1, Court #2",Credit Card,Fee,46183986,2024-12-28T21:26:33.437,2025-02-09T09:17:47.977,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2025-01-02T20:00:00,2025-01-02T22:00:00,"Court #1, Court #2",Credit Card,Fee,46197125,2024-12-29T06:18:40.55,2025-02-09T08:55:43.367,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46211335,2024-12-29T10:25:39.15,2025-02-09T08:55:43.367,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2025-01-05T07:00:00,2025-01-05T09:00:00,"Court #1, Court #2",Credit Card,Fee,46211404,2024-12-29T10:26:23.547,2025-02-09T08:55:43.367,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4335294,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46244103,2024-12-29T15:00:37.87,2025-02-14T08:10:36.923,
Reservation,Reserve Court: Doubles,Court Fees (6002),40.0,40.0,0.0,4205761,,Dill-uxe Gherkins,2025-01-05T11:00:00,2025-01-05T15:00:00,Court #1,Credit Card,Fee,46251696,2024-12-29T16:09:14.287,2025-02-09T08:59:44.223,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5731566,,DROP IN (FREE Membership - $10 When You Come),2025-01-04T15:00:00,2025-01-04T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46255565,2024-12-29T16:45:23.69,2025-02-09T09:21:42.29,
Reservation,Reserve Court: Doubles,Court Fees (6002),50.0,50.0,0.0,4416499,,Sweet & Sour,2025-01-05T10:00:00,2025-01-05T11:00:00,Court #8,Credit Card,Fee,46262792,2024-12-29T17:55:20.183,2025-02-09T09:06:53.99,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5829258,,DROP IN (FREE Membership - $10 When You Come),2025-01-04T18:00:00,2025-01-04T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46266810,2024-12-29T18:30:49.773,2025-02-09T09:25:06.93,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6054231,,DROP IN (FREE Membership - $10 When You Come),2025-01-17T19:00:00,2025-01-17T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46271806,2024-12-29T19:17:36.443,2025-02-09T09:35:40.31,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3824612,,Bread & Butter Annual ($270 + Tax),2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46273331,2024-12-29T19:36:20.917,2025-02-09T08:57:41.987,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5881727,,DROP IN (FREE Membership - $10 When You Come),2025-01-10T19:00:00,2025-01-10T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46281650,2024-12-29T21:14:22.56,2025-02-09T09:27:45.903,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4209242,,DROP IN (FREE Membership - $10 When You Come),2025-01-10T19:00:00,2025-01-10T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46282363,2024-12-29T21:25:22.973,2025-02-09T08:59:56.46,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4223194,,,2025-01-01T21:00:00,2025-01-01T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46283033,2024-12-29T21:36:16.09,2025-02-09T09:00:17.21,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5822343,,DROP IN (FREE Membership - $10 When You Come),2025-01-10T19:00:00,2025-01-10T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46283419,2024-12-29T21:43:12.97,2025-02-09T09:24:42.187,
